"","year","week","id","offense","offense_conference","defense","defense_conference","home","away","offense_score","defense_score","drive_id","period","clock.minutes","clock.seconds","yard_line","down","distance","yards_gained","play_type","play_text","home_team","TimeSecsRem","adj_yd_line","log_ydstogo","half","game_id","neutral_site","NSH","scoring","Next_Score","Goal_To_Go","Under_two","ep_before","ep_after","EPA"
"916",2019,1,"401114238103849904","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423811,3,30,0,34,2,1,19,"Pass Reception","Kelvin Hopkins Jr. pass complete to Artice Hobbs IV for 19 yds to the Rice 47 for a 1ST down","Army",1800,66,4.18965474202643,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,0.929180769445359,3.04147833079932,2.11229756135396
"917",2019,1,"401114238103849905","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423811,3,30,0,53,1,10,-2,"Rush","Kelvin Hopkins Jr. run for a loss of 2 yards to the Rice 49","Army",1800,47,3.85014760171006,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,3.04147833079932,2.13968773488343,-0.901790595915884
"918",2019,1,"401114238103849906","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423811,3,30,0,51,2,12,0,"Pass Incompletion","Kelvin Hopkins Jr. pass incomplete to Artice Hobbs IV","Army",1800,49,3.89182029811063,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,2.13968773488343,1.3401636645676,-0.799524070315831
"919",2019,1,"401114238103849907","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423811,3,30,0,51,3,12,3,"Rush","Kelvin Hopkins Jr. run for 3 yds to the Rice 46","Army",1800,49,3.89182029811063,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,1.3401636645676,0.810134329547256,-0.530029335020345
"920",2019,1,"401114238103849908","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423811,3,30,0,54,4,9,0,"Punt","Zach Potter punt for 40 yds, punt out-of-bounds at the Rice 6","Army",1800,46,3.8286413964891,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,0.810134329547256,-0.0874710870254798,-0.897605416572736
"921",2019,1,"401114238103878701","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,94,1,10,7,"Rush","Aston Walter run for 7 yds to the Rice 13","Army",1632,94,4.54329478227,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.0874710870254798,-0.494822780398908,-0.582293867424387
"922",2019,1,"401114238103878702","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,87,2,3,6,"Rush","Aston Walter run for 6 yds to the Rice 19 for a 1ST down","Army",1632,87,4.46590811865458,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.494822780398908,0.872406584784229,1.36722936518314
"923",2019,1,"401114238103878703","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,81,1,10,0,"Pass Incompletion","Wiley Green pass incomplete to Jonathan Sanchez","Army",1632,81,4.39444915467244,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.872406584784229,-0.105483975749199,-0.977890560533428
"924",2019,1,"401114238103878704","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,81,2,10,9,"Rush","Aston Walter run for 9 yds to the Rice 28","Army",1632,81,4.39444915467244,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.105483975749199,-0.441464838477528,-0.335980862728328
"925",2019,1,"401114238103878705","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,72,3,1,2,"Rush","Aston Walter run for 2 yds to the Rice 30 for a 1ST down","Army",1632,72,4.27666611901606,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.441464838477528,1.56447048390428,2.0059353223818
"926",2019,1,"401114238103878706","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,70,1,10,0,"Pass Incompletion","Wiley Green pass incomplete to Austin Trammell","Army",1632,70,4.24849524204936,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.56447048390428,0.646952042036621,-0.917518441867656
"927",2019,1,"401114238103878707","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,70,2,10,-1,"Rush","Aston Walter run for a loss of 1 yard to the Rice 29","Army",1632,70,4.24849524204936,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.646952042036621,-0.368092901866304,-1.01504494390293
"928",2019,1,"401114238103878708","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,71,3,11,6,"Rush","Wiley Green run for 6 yds to the Rice 35","Army",1632,71,4.26267987704132,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.368092901866304,-0.821996916220932,-0.453904014354628
"929",2019,1,"401114238103878709","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423812,3,27,12,65,4,5,0,"Punt","Chris Barnes punt for 38 yds, punt out-of-bounds at the Army 27","Army",1632,65,4.17438726989564,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,-0.821996916220932,-1.36266331535131,-0.540666399130381
"930",2019,1,"401114238103924101","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423813,3,22,58,27,1,10,0,"Pass Incompletion","Kelvin Hopkins Jr. pass incomplete to Kell Walker","Army",1378,73,4.29045944114839,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,1.36266331535131,0.442775752710504,-0.919887562640808
"931",2019,1,"401114238103924102","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423813,3,22,58,27,2,10,8,"Rush","Kelvin Hopkins Jr. run for 8 yds to the Army 35","Army",1378,73,4.29045944114839,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,0.442775752710504,0.0931195608020913,-0.349656191908413
"932",2019,1,"401114238103924103","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423813,3,22,58,35,3,2,3,"Rush","Kelvin Hopkins Jr. run for 3 yds to the Army 38 for a 1ST down","Army",1378,65,4.17438726989564,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,0.0931195608020913,2.05655890309877,1.96343934229668
"933",2019,1,"401114238103924104","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423813,3,22,58,38,1,10,2,"Rush","Sandon McCoy run for 2 yds to the Army 40","Army",1378,62,4.12713438504509,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,2.05655890309877,1.34352958387802,-0.713029319220758
"934",2019,1,"401114238103924105","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423813,3,22,58,40,2,8,10,"Rush","Kell Walker run for 10 yds to the 50 yard line for a 1ST down","Army",1378,60,4.0943445622221,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,1.34352958387802,2.82091719332543,1.47738760944742
"935",2019,1,"401114238103924106","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423813,3,22,58,50,1,10,5,"Fumble Recovery (Opponent)","Sandon McCoy run for 5 yds to the Rice 38 Sandon McCoy fumbled, forced by Elijah Garcia, recovered by Rice Blaze Alldredge","Army",1378,50,3.91202300542815,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,2.82091719332543,-2.04110924006584,-4.86202643339127
"936",2019,1,"401114238103945901","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423814,3,20,40,62,1,10,15,"Rush","Nahshon Ellerbe run for 15 yds to the Army 47 for a 1ST down","Army",1240,62,4.12713438504509,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.04110924006584,2.99415615614933,0.953046916083494
"937",2019,1,"401114238103945902","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423814,3,20,40,47,1,10,8,"Rush","Nahshon Ellerbe run for 8 yds to the Army 39","Army",1240,47,3.85014760171006,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.99415615614933,2.77799591768188,-0.216160238467445
"938",2019,1,"401114238103945903","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423814,3,20,40,39,2,2,-1,"Rush","Aston Walter run for a loss of 1 yard to the Army 40","Army",1240,39,3.66356164612965,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.77799591768188,1.97595352879616,-0.802042388885729
"939",2019,1,"401114238103945904","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423814,3,20,40,40,3,3,-4,"Pass Reception","Wiley Green pass complete to Austin Trammell for a loss of 4 yards to the Army 44","Army",1240,40,3.68887945411394,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.97595352879616,0.946263094543262,-1.02969043425289
"940",2019,1,"401114238103945905","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423814,3,20,40,44,4,7,42,"Punt","Adam Nunez punt for 40 yds, downed at the Army 4 ARMY Penalty, Offensive holding (Amadeo West) to the Army 2","Army",1240,44,3.78418963391826,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.946263094543262,0.10381339573254,-0.842449698810722
"941",2019,1,"401114238103975601","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423815,3,17,43,2,1,10,0,"Rush","Sandon McCoy run for no gain to the Army 2","Army",1063,98,4.58496747867057,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,-0.10381339573254,-1.04420581812872,-0.940392422396184
"942",2019,1,"401114238103975602","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423815,3,17,43,2,2,10,2,"Rush","Sandon McCoy run for 2 yds to the Army 4","Army",1063,98,4.58496747867057,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,-1.04420581812872,-1.80672472560437,-0.762518907475647
"943",2019,1,"401114238103975603","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423815,3,17,43,4,3,8,0,"Pass Incompletion","Kelvin Hopkins Jr. pass incomplete to Artice Hobbs IV","Army",1063,96,4.56434819146784,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,-1.80672472560437,-2.5698781754058,-0.763153449801433
"944",2019,1,"401114238103975604","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423815,3,17,43,4,4,8,17,"Punt","Zach Potter punt for 48 yds , Austin Trammell returns for 17 yds to the Army 35","Army",1063,96,4.56434819146784,2,401114238,FALSE,7,FALSE,"TD",FALSE,FALSE,-2.5698781754058,-3.71421607248492,-1.14433789707912
"945",2019,1,"401114238103989801","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423816,3,16,1,35,1,10,2,"Rush","Aston Walter run for 2 yds to the Army 33","Army",961,35,3.55534806148941,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,3.71421607248492,2.44711886277273,-1.26709720971219
"946",2019,1,"401114238104849902","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423816,4,15,0,43,2,18,1,"Pass Reception","Wiley Green pass complete to August Pitre III for 1 yd to the Army 42","Army",900,43,3.76120011569356,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.44711886277273,1.77759606057286,-0.669522802199865
"947",2019,1,"401114238104849903","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423816,4,15,0,42,3,17,6,"Pass Reception","Wiley Green pass complete to Austin Trammell for 6 yds to the Army 36","Army",900,42,3.73766961828337,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.77759606057286,1.53616090302321,-0.241435157549651
"948",2019,1,"401114238104849904","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,7,40111423816,4,15,0,36,4,11,0,"Punt","Adam Nunez punt for 32 yds, downed at the Army 4","Army",900,36,3.58351893845611,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.53616090302321,-0.0175558528757164,-1.55371675589893
"949",2019,1,"401114238104868001","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,4,1,10,2,"Rush","Kelvin Hopkins Jr. run for 2 yds to the Army 6","Army",799,96,4.56434819146784,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,0.0175558528757164,-0.772162389234564,-0.78971824211028
"950",2019,1,"401114238104868002","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,6,2,8,7,"Rush","Sandon McCoy run for 7 yds to the Army 13","Army",799,94,4.54329478227,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,-0.772162389234564,-1.24424828930038,-0.472085900065817
"951",2019,1,"401114238104868003","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,13,3,1,2,"Rush","Sandon McCoy run for 2 yds to the Army 15 for a 1ST down","Army",799,87,4.46590811865458,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,-1.24424828930038,0.608528780043305,1.85277706934369
"952",2019,1,"401114238104868004","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,15,1,10,4,"Rush","Kelvin Hopkins Jr. run for 4 yds to the Army 19","Army",799,85,4.44265125649032,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,0.608528780043305,-0.0479096743790645,-0.65643845442237
"953",2019,1,"401114238104868005","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,19,2,6,7,"Rush","Artice Hobbs IV run for 7 yds to the Army 26 for a 1ST down","Army",799,81,4.39444915467244,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,-0.0479096743790645,1.23826863972665,1.28617831410571
"954",2019,1,"401114238104868006","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,26,1,10,5,"Rush","Kelvin Hopkins Jr. run for 5 yds to the Army 31","Army",799,74,4.30406509320417,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,1.23826863972665,0.692053050224638,-0.54621558950201
"955",2019,1,"401114238104868007","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,31,2,5,3,"Rush","Cade Barnard run for 3 yds to the Army 34","Army",799,69,4.23410650459726,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,0.692053050224638,0.0423259012097216,-0.649727149014916
"956",2019,1,"401114238104868008","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,34,3,2,12,"Rush","Kelvin Hopkins Jr. run for 12 yds to the Army 46 for a 1ST down","Army",799,66,4.18965474202643,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,0.0423259012097216,2.45743263451215,2.41510673330243
"957",2019,1,"401114238104868009","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,46,1,10,6,"Rush","Sandon McCoy run for 6 yds to the Rice 48","Army",799,54,3.98898404656427,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,2.45743263451215,2.08535593385767,-0.372076700654477
"958",2019,1,"401114238104868010","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,52,2,4,3,"Rush","Sandon McCoy run for 3 yds to the Rice 45","Army",799,48,3.87120101090789,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,2.08535593385767,1.54091301364197,-0.544442920215705
"959",2019,1,"401114238104868011","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,55,3,1,4,"Rush","Cade Barnard run for 4 yds to the Rice 41 for a 1ST down","Army",799,45,3.80666248977032,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,1.54091301364197,3.28429269844748,1.74337968480551
"960",2019,1,"401114238104868012","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,59,1,10,6,"Rush","Kelvin Hopkins Jr. run for 6 yds to the Rice 35","Army",799,41,3.71357206670431,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,3.28429269844748,2.96031362206443,-0.32397907638305
"961",2019,1,"401114238104868013","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,65,2,4,1,"Rush","Sandon McCoy run for 1 yd to the Rice 34","Army",799,35,3.55534806148941,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,2.96031362206443,2.32054059888923,-0.639773023175206
"962",2019,1,"401114238104868014","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,66,3,3,4,"Rush","Kelvin Hopkins Jr. run for 4 yds to the Rice 30 for a 1ST down","Army",799,34,3.52636052461616,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,2.32054059888923,4.00735806654653,1.68681746765731
"963",2019,1,"401114238104868015","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,70,1,10,11,"Rush","Kelvin Hopkins Jr. run for 11 yds to the Rice 19 for a 1ST down","Army",799,30,3.40119738166216,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,4.00735806654653,4.78523393120452,0.77787586465799
"964",2019,1,"401114238104868016","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,81,1,10,4,"Rush","Kell Walker run for 4 yds to the Rice 15","Army",799,19,2.94443897916644,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,4.78523393120452,4.39779214405098,-0.387441787153543
"965",2019,1,"401114238104868017","Army","FBS Independents","Rice","Conference USA","Army","Rice",7,7,40111423817,4,13,19,85,2,6,3,"Rush","Sandon McCoy run for 3 yds to the Rice 12","Army",799,15,2.70805020110221,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,4.39779214405098,3.33064783698573,-1.06714430706525
"966",2019,1,"401114238104964101","Army","FBS Independents","Rice","Conference USA","Army","Rice",14,7,40111423817,4,3,58,83,3,8,17,"Passing Touchdown","Kelvin Hopkins Jr. pass complete to Kell Walker for 17 yds for a TD (Cole Talley KICK)","Army",238,17,2.83321334405622,2,401114238,FALSE,7,TRUE,"TD",FALSE,FALSE,3.33064783698573,7,3.66935216301427
"967",2019,1,"401114238104964701","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,3,52,79,1,10,15,"Rush","Nahshon Ellerbe run for 15 yds to the Rice 36 for a 1ST down","Army",232,79,4.36944785246702,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,0.848382063976846,1.65322388876411,0.804841824787267
"968",2019,1,"401114238104964702","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,3,52,64,1,10,7,"Rush","Aston Walter run for 7 yds to the Rice 43","Army",232,64,4.15888308335967,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,1.65322388876411,2.66489367450281,1.0116697857387
"969",2019,1,"401114238104964705","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,3,52,47,1,10,9,"Rush","Aston Walter run for 9 yds to the Army 38","Army",232,47,3.85014760171006,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.66489367450281,2.54277300051256,-0.122120673990255
"970",2019,1,"401114238104964706","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,3,52,38,2,1,3,"Rush","Aston Walter run for 3 yds to the Army 35 for a 1ST down","Army",232,38,3.63758615972639,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,FALSE,2.54277300051256,2.42650156826981,-0.116271432242745
"971",2019,1,"401114238104987602","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,1,23,35,1,10,-3,"Fumble Recovery (Own)","Wiley Green run for a loss of 3 yards to the Army 37 Wiley Green fumbled, recovered by Rice Aston Walter","Army",83,35,3.55534806148941,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,TRUE,2.42650156826981,1.79336066430074,-0.633140903969067
"972",2019,1,"401114238104987603","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,1,23,37,2,12,5,"Rush","Aston Walter run for 5 yds to the Army 32","Army",83,37,3.61091791264422,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,TRUE,1.79336066430074,1.59042385921524,-0.202936805085505
"973",2019,1,"401114238104989102","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,1,8,32,3,7,6,"Pass Reception","Wiley Green pass complete to Brad Rozner for 6 yds to the Army 26","Army",68,32,3.46573590279973,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,TRUE,1.59042385921524,1.5275457145354,-0.0628781446798421
"974",2019,1,"401114238104989103","Rice","Conference USA","Army","FBS Independents","Army","Rice",7,14,40111423818,4,1,8,26,4,1,0,"Pass Incompletion","Wiley Green pass incomplete to Jaeger Bull, broken up by Jaylon McClinton","Army",68,26,3.25809653802148,2,401114238,FALSE,-7,FALSE,"Opp TD",FALSE,TRUE,1.5275457145354,0.703831417663258,-0.823714296872139
"975",2019,1,"401114238104994501","Army","FBS Independents","Rice","Conference USA","Army","Rice",14,7,40111423819,4,0,54,26,1,10,-1,"Rush","TEAM run for a loss of 1 yard to the Army 25","Army",54,74,4.30406509320417,2,401114238,FALSE,7,FALSE,"TD",FALSE,TRUE,0.703831417663258,0.263135774959735,-0.440695642703523
"976",2019,1,"401114238104994502","Army","FBS Independents","Rice","Conference USA","Army","Rice",14,7,40111423819,4,0,54,25,2,11,-2,"Rush","TEAM run for a loss of 2 yards to the Army 23","Army",54,75,4.31748811353631,2,401114238,FALSE,7,FALSE,"TD",FALSE,TRUE,0.263135774959735,NA,NA
"977",2019,1,"401117854101855201","Cincinnati","American Athletic","UCLA","Pac-12","Cincinnati","UCLA",0,0,4011178541,1,29,47,25,1,10,1,"Rush","Michael Warren II run for 1 yd to the Cincy 26","Cincinnati",1787,75,4.31748811353631,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.25000099178956,0.0226210026172836,-1.22737998917228
"978",2019,1,"401117854101865401","Cincinnati","American Athletic","UCLA","Pac-12","Cincinnati","UCLA",0,0,4011178541,1,28,45,21,2,14,2,"Rush","Desmond Ridder run for 2 yds to the Cincy 23","Cincinnati",1725,79,4.36944785246702,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,0.0226210026172836,-0.807419196058727,-0.830040198676011
"979",2019,1,"401117854101867001","Cincinnati","American Athletic","UCLA","Pac-12","Cincinnati","UCLA",0,0,4011178541,1,28,29,23,3,12,0,"Pass Incompletion","Desmond Ridder pass incomplete to Rashad Medaris","Cincinnati",1709,77,4.34380542185368,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-0.807419196058727,-2.04509619808277,-1.23767700202404
"980",2019,1,"401117854101867701","Cincinnati","American Athletic","UCLA","Pac-12","Cincinnati","UCLA",0,0,4011178541,1,28,22,18,4,17,0,"Punt","James Smith punt for 45 yds, fair catch by Kyle Philips at the UCLA 37","Cincinnati",1702,82,4.40671924726425,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,-2.04509619808277,-2.01450137329096,0.0305948247918013
"981",2019,1,"401117854101868402","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,28,15,63,1,10,7,"Rush","Demetric Felton run for 7 yds to the UCLA 44","Cincinnati",1695,63,4.14313472639153,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.01450137329096,1.64042381451941,-0.374077558771559
"982",2019,1,"401117854101876601","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,27,33,56,2,3,7,"Pass Reception","Dorian Thompson-Robinson pass complete to Martell Irby for 7 yds to the Cincy 49 for a 1ST down","Cincinnati",1653,56,4.02535169073515,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,1.64042381451941,2.90666852272371,1.26624470820431
"983",2019,1,"401117854101878401","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,27,15,49,1,10,4,"Rush","Demetric Felton run for 4 yds to the Cincy 45","Cincinnati",1635,49,3.89182029811063,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.90666852272371,2.40760020866439,-0.499068314059324
"984",2019,1,"401117854101884301","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,26,56,45,2,6,0,"Pass Incompletion","Dorian Thompson-Robinson pass incomplete to Demetric Felton","Cincinnati",1616,45,3.80666248977032,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.40760020866439,2.00949057310573,-0.398109635558658
"985",2019,1,"401117854101886901","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,26,30,40,3,6,20,"Pass Reception","Dorian Thompson-Robinson pass complete to Jaylen Erwin for 5 yds to the Cincy 40 for a 1ST down CINCINNATI Penalty, Personal Foul (Ja'von Hicks) to the Cincy 25 for a 1ST down","Cincinnati",1590,40,3.68887945411394,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,2.00949057310573,4.43631260938642,2.42682203628069
"986",2019,1,"401117854101888101","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,26,18,25,1,10,16,"Pass Reception","Dorian Thompson-Robinson pass complete to Demetric Felton for 16 yds to the Cincy 9 for a 1ST down","Cincinnati",1578,25,3.2188758248682,1,401117854,FALSE,0,FALSE,"No_Score",FALSE,FALSE,4.43631260938642,4.59584242551858,0.159529816132155
"987",2019,1,"401117854101895401","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,25,45,9,1,9,4,"Rush","Dorian Thompson-Robinson run for 4 yds to the Cincy 5","Cincinnati",1545,9,2.19722457733622,1,401117854,FALSE,0,FALSE,"No_Score",TRUE,FALSE,4.59584242551858,4.49063491400664,-0.105207511511937
"988",2019,1,"401117854101898101","UCLA","Pac-12","Cincinnati","American Athletic","Cincinnati","UCLA",0,0,4011178542,1,25,18,5,2,5,-12,"Fumble Recovery (Opponent)","Dorian Thompson-Robinson run for a loss of 12 yards to the Cincy 17 Dorian Thompson-Robinson fumbled, recovered by Cincy Ja'von Hicks","Cincinnati",1518,5,1.6094379124341,1,401117854,FALSE,0,FALSE,"No_Score",TRUE,FALSE,4.49063491400664,-0.748860229571917,-5.23949514357856
"989",2019,1,"401117854101904601","Cincinnati","American Athletic","UCLA","Pac-12","Cincinnati","UCLA",0,0,4011178543,1,24,53,17,1,10,3,"Rush","Desmond Ridder run for 3 yds to the Cincy 20","Cincinnati",1493,83,4.4188406077966,1,401117854,FALSE,7,TRUE,"TD",FALSE,FALSE,0.748860229571917,-0.0290277151935062,-0.777887944765423
"990",2019,1,"401117854101906401","Cincinnati","American Athletic","UCLA","Pac-12","Cincinnati","UCLA",0,0,4011178543,1,24,35,20,2,7,15,"Rush","Michael Warren II run for 15 yds to the Cincy 35 for a 1ST down","Cincinnati",1475,80,4.38202663467388,1,401117854,FALSE,7,TRUE,"TD",FALSE,FALSE,-0.0290277151935062,1.55453666997789,1.58356438517139
"991",2019,1,"401117854101914401","Cincinnati","American Athletic","UCLA","Pac-12","Cincinnati","UCLA",0,0,4011178543,1,23,55,30,1,15,3,"Rush","Michael Warren II run for 3 yds to the Cincy 33","Cincinnati",1435,70,4.24849524204936,1,401117854,FALSE,7,TRUE,"TD",FALSE,FALSE,1.55453666997789,0.855011707532226,-0.699524962445662
